hypothesis,model,prompt_id,contest_number,context_prompt_url,N,TOPN_max,TOPN_media,TOPN_min,Real,Votos_Real,Votos_TOP1_Best
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,3,16.0,13.666666666666666,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,4,16.0,13.75,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,5,16.0,13.6,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,6,29.0,16.166666666666668,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-a-character-who-successfu/,,,7,29.0,15.857142857142858,11.0,29.0,0.3793103448275862,0.3793103448275862
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,1,12.0,12.0,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,2,19.0,15.5,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,3,19.0,14.333333333333334,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,4,19.0,14.5,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,5,23.0,16.2,12.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,6,23.0,15.333333333333334,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,291::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-huge-surprise-either-in-the-m/,,,7,23.0,15.428571428571429,11.0,41.0,0.2926829268292683,0.2926829268292683
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,1,14.0,14.0,14.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,2,14.0,13.0,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,3,29.0,18.333333333333332,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,4,29.0,20.75,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,5,29.0,19.6,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,6,29.0,18.833333333333332,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-which-the-first-and-last-sentence/,,,7,29.0,18.857142857142858,12.0,35.0,0.4,0.4
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,1,16.0,16.0,16.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,2,20.0,18.0,16.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,3,20.0,17.0,15.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,4,20.0,15.5,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,5,20.0,16.0,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,6,25.0,17.5,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/create-a-title-with-reedsy-s-title-generator-then-/,,,7,31.0,19.428571428571427,11.0,31.0,0.5161290322580645,0.5161290322580645
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,1,16.0,16.0,16.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,2,16.0,16.0,16.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,3,18.0,16.666666666666668,16.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,4,18.0,15.5,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,5,18.0,15.6,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,6,18.0,16.0,12.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-in-the-form-of-a-letter-or-several-l/,,,7,18.0,15.285714285714286,11.0,26.0,0.6153846153846154,0.6153846153846154
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,1,21.0,21.0,21.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,2,21.0,16.0,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,3,44.0,25.333333333333332,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,4,44.0,28.25,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,5,44.0,29.0,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,6,44.0,27.333333333333332,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-someone-who-s-at-a-loss-f/,,,7,44.0,26.285714285714285,11.0,44.0,0.4772727272727273,0.4772727272727273
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,1,15.0,15.0,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,2,28.0,21.5,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,3,28.0,21.666666666666668,15.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,4,28.0,19.75,14.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,5,28.0,20.0,14.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,6,30.0,21.666666666666668,14.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,294::https://blog.reedsy.com/creative-writing-prompts/dialogue/write-a-story-with-the-line-i-didn-t-mean-that-or-/,,,7,33.0,23.285714285714285,14.0,33.0,0.45454545454545453,0.45454545454545453
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,1,14.0,14.0,14.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,2,14.0,13.0,12.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,3,14.0,12.666666666666666,12.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,4,14.0,12.25,11.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,5,30.0,15.8,11.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,6,30.0,15.833333333333334,11.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-that-includes-the-line-do-i-know-you/,,,7,30.0,15.142857142857142,11.0,30.0,0.4666666666666667,0.4666666666666667
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,1,17.0,17.0,17.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,2,17.0,14.0,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,3,17.0,13.333333333333334,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,4,17.0,13.5,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,5,17.0,13.2,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,6,17.0,12.833333333333334,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/start-or-end-your-story-with-a-character-making-fo/,,,7,17.0,12.571428571428571,11.0,21.0,0.8095238095238095,0.8095238095238095
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,1,12.0,12.0,12.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,2,15.0,13.5,12.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,3,15.0,12.666666666666666,11.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,4,15.0,12.75,11.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,5,26.0,15.4,11.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,6,26.0,16.5,11.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/character/center-your-story-around-a-character-who-yearns-fo/,,,7,26.0,15.714285714285714,11.0,59.0,0.2033898305084746,0.2033898305084746
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,1,18.0,18.0,18.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,2,18.0,15.5,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,3,18.0,15.0,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,4,18.0,14.5,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,5,18.0,14.2,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,6,19.0,15.0,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/short-story/write-a-story-with-a-person-s-name-in-the-title/,,,7,19.0,14.714285714285714,13.0,37.0,0.4864864864864865,0.4864864864864865
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,1,16.0,16.0,16.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,2,16.0,15.5,15.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,3,20.0,17.0,15.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,4,20.0,16.0,13.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,5,20.0,16.0,13.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,6,28.0,18.0,13.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,309::https://blog.reedsy.com/creative-writing-prompts/drama/center-your-story-around-two-characters-who-like-e/,,,7,28.0,18.0,13.0,28.0,0.5714285714285714,0.5714285714285714
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,1,19.0,19.0,19.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,2,19.0,15.0,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,3,19.0,13.666666666666666,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,4,23.0,16.0,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,5,23.0,15.6,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,6,23.0,14.833333333333334,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/drama/write-a-story-where-a-character-s-true-identity-or/,,,7,23.0,14.714285714285714,11.0,23.0,0.8260869565217391,0.8260869565217391
H2,paraphrase-multilingual-MiniLM,316::https://blog.reedsy.com/creative-writing-prompts/short-story/include-the-word-hero-mask-or-truth-in-your-story-/,,,1,15.0,15.0,15.0,47.0,0.3191489361702128,0.3191489361702128
